id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32394519,Cottage in Illes Balears · 4 bedrooms · 6 beds · 2 baths,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.96319,3.85117,Entire home/apt,450,5,2,2022-08-10,0.04,6,0,0,ET0574ME
32427079,Hostel in Ciutadella de Menorca · ★4.87 · 1 bedroom · 2 beds · 1 private bath,243544020,Mary,,Ciutadella de Menorca,40.00596,3.83683,Hotel room,133,1,15,2023-08-11,0.29,3,0,8,GE1002642/2018
32431827,Hostel in Ciutadella de Menorca · ★4.62 · 1 bedroom · 1 bed · 1 private bath,243544020,Mary,,Ciutadella de Menorca,40.00715,3.82918,Private room,114,1,52,2023-08-30,0.92,3,0,28,GE1002642/2018
32432157,Hostel in Ciutadella de Menorca · ★4.79 · 1 bedroom · 2 beds · 1 private bath,243544020,Mary,,Ciutadella de Menorca,40.0061,3.83497,Hotel room,143,1,14,2023-08-04,0.54,3,0,8,GE1002642/2018
32443952,Rental unit in San Jaime Mediterráneo · ★4.38 · 1 bedroom · 3 beds · 1 bath,109942053,Leandro,,Alaior,39.91016,4.07119,Entire home/apt,100,4,13,2023-09-10,0.24,1,313,6,GE/003739/2019
32539663,Cottage in Maó · ★4.80 · 1 bedroom · 1 bed · 1 private bath,39785981,Daymi,,Mahón,39.88272,4.24044,Private room,125,1,5,2023-07-08,0.10,4,365,4,
32540441,Condo in Los Delfines · ★4.73 · 1 bedroom · 2 beds · 1 bath,244475745,Roger,,Ciutadella de Menorca,40.0012,3.79829,Entire home/apt,80,3,26,2021-08-22,0.44,1,245,0,
32585203,Home in Binibequer · ★4.64 · 2 bedrooms · 4 beds · 1 bath,60978595,Clara,,Sant Lluís,39.81767,4.23659,Entire home/apt,235,3,11,2022-08-08,0.20,1,333,0,ET2886
32663618,Chalet in Ciutadella de Menorca · ★4.53 · 3 bedrooms · 6 beds · 2 baths,157248245,Ivan,,Ciutadella de Menorca,39.97706,3.83206,Entire home/apt,150,5,15,2023-08-30,0.27,3,89,2,ET3439ME
32664661,Home in Arenal d'en Castell · ★4.22 · 3 bedrooms · 5 beds · 2 baths,5748807,Cristina,,Es Mercadal,40.0208,4.1842,Entire home/apt,265,4,9,2023-08-28,0.17,3,364,1,ET/1898ME
32667051,Rental unit in Cap d'Artrutx · ★4.87 · 2 bedrooms · 3 beds · 1 bath,194620256,Pilar,,Ciutadella de Menorca,39.92935,3.82473,Entire home/apt,68,7,61,2023-11-02,1.07,1,116,13,PM 1654
32716878,Home in Binisafua · ★4.25 · 2 bedrooms · 4 beds · 1 bath,205499549,Holidu,,Sant Lluís,39.8289816,4.2177361,Entire home/apt,79,1,4,2023-08-16,0.07,19,363,1,APM1845
32716887,Home in Binisafua · ★4.0 · 2 bedrooms · 4 beds · 1 bath,205499549,Holidu,,Sant Lluís,39.8289816,4.2177361,Entire home/apt,79,1,3,2022-04-24,0.05,19,363,0,APM1845
32716902,Home in Binisafua · ★4.29 · 2 bedrooms · 4 beds · 1 bath,205499549,Holidu,,Sant Lluís,39.8289816,4.2177361,Entire home/apt,79,1,7,2023-06-16,0.13,19,363,3,APM1845
32825446,Home in Serpentona · ★4.46 · 2 bedrooms · 4 beds · 1 bath,246758243,Amaia,,Ferreries,39.9408,3.96413,Entire home/apt,150,1,13,2023-08-14,0.24,1,364,2,ET2292
32880205,Condo in Los Delfines · ★4.64 · 1 bedroom · 2 beds · 1 bath,212923036,Joaquin,,Ciutadella de Menorca,39.99886,3.79686,Entire home/apt,45,4,45,2023-10-30,0.80,34,78,12,APM 1869
32885354,Home in Cala Galdana · ★4.29 · 3 bedrooms · 5 beds · 2 baths,49977975,Richard,,Ferreries,39.9354133605957,3.9622890949249268,Entire home/apt,321,4,7,2023-05-30,0.13,37,121,1,ET/1741/ME
32889949,Rental unit in Ciutadella de Menorca · ★4.66 · 2 bedrooms · 3 beds · 1 bath,247441048,Teófilo Y Silvia,,Ciutadella de Menorca,39.97522,3.83231,Entire home/apt,66,3,132,2023-11-30,2.32,1,343,25,
32906560,Villa in Cala en Porter · ★4.57 · 2 bedrooms · 3 beds · 1 bath,49977975,Richard,,Alaior,39.86730194091797,4.135219097137451,Entire home/apt,287,4,7,2023-09-20,0.25,37,173,3,ET1808ME
32911106,Villa in Ciutadella de Menorca · 4 bedrooms · 6 beds · 2 baths,205499549,Holidu,,Ciutadella de Menorca,39.95233,3.85381,Entire home/apt,193,1,2,2020-08-23,0.04,19,362,0,ET0574ME
32911109,Home in Binisafua · 3 bedrooms · 6 beds · 2 baths,205499549,Holidu,,Sant Lluís,39.8289816,4.2177361,Entire home/apt,118,1,1,2019-07-11,0.02,19,358,0,APM1845
32911111,Home in Binisafua · ★4.67 · 3 bedrooms · 6 beds · 2 baths,205499549,Holidu,,Sant Lluís,39.8289816,4.2177361,Entire home/apt,118,1,3,2022-04-19,0.09,19,358,0,APM1845
32918817,Condo in Illes Balears · ★4.95 · 2 bedrooms · 5 beds · 1 bath,247665961,Biniforcat CB,,Ciutadella de Menorca,40.00115,3.79998,Entire home/apt,121,7,21,2023-11-05,0.40,1,336,9,APM- 1872
32928746,Villa in Es Canutells · ★4.20 · 4 bedrooms · 4 beds · 3 baths,50350088,Marta,,Mahón,39.85306,4.17218,Entire home/apt,179,5,5,2023-09-10,0.10,28,253,1,ET 1790 ME
32960837,Condo in Son Carrió · ★4.63 · 1 bedroom · 3 beds · 1 bath,30859353,Veronica,,Ciutadella de Menorca,39.97326,3.84224,Entire home/apt,100,4,38,2023-09-04,0.67,1,333,9,
33010463,Condo in Cala en Bosc · 2 bedrooms · 3 beds · 1 bath,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.9295,3.83247,Entire home/apt,100,5,1,2019-08-07,0.02,6,0,0,APM1395
33035179,Home in Ciutadella de Menorca · ★4.87 · 2 bedrooms · 6 beds · 1.5 baths,234573582,David Jesus,,Ciutadella de Menorca,39.99546,3.83629,Entire home/apt,180,3,38,2023-09-26,0.69,1,343,7,CE 1023 ME
33052623,Chalet in Sant Lluís · ★5.0 · 3 bedrooms · 4 beds · 2 baths,30661944,Marie,,Sant Lluís,39.81531,4.27137,Entire home/apt,250,7,3,2022-06-26,0.06,1,179,0,ET1956ME
33090522,Earthen home in Illes Balears · 1 bedroom · 1 bed · 1 private bath,39785981,Daymi,,Mahón,39.87069,4.22695,Private room,160,1,1,2023-09-02,0.25,4,365,1,
33103856,Condo in Ciutadella de Menorca · ★4.48 · 2 bedrooms · 4 beds · 1 bath,212923036,Joaquin,,Ciutadella de Menorca,40.00806,3.8097,Entire home/apt,35,4,21,2023-09-28,0.40,34,78,3,APM 1908
33121619,Home in Puerto Luz · ★5.0 · 5 bedrooms · 7 beds · 3.5 baths,48001643,Olivier,,Es Mercadal,40.00871,4.19836,Entire home/apt,180,5,17,2023-09-15,0.42,2,223,7,
33122715,Home in Fornells · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,249344825,Gabriel,,Es Mercadal,40.0547,4.13078,Entire home/apt,150,7,13,2023-08-23,0.24,1,330,2,ET 1759 ME
33124463,Home in Binibequer · ★5.0 · 4 bedrooms · 6 beds · 3 baths,97202358,Pierre,,Sant Lluís,39.82439,4.23322,Entire home/apt,600,5,7,2022-10-08,0.13,1,266,0,3528-000018-2019
33147352,Villa in Cala en Porter · ★4.83 · 3 bedrooms · 3 beds · 3 baths,49977975,Richard,,Alaior,39.872773218868,4.137170612812,Entire home/apt,277,4,6,2023-07-04,0.11,37,149,2,ET/0694/ME
33177003,Villa in Los Delfines · ★4.92 · 3 bedrooms · 5 beds · 2 baths,212923036,Joaquin,,Ciutadella de Menorca,40.0007,3.79704,Entire home/apt,84,5,12,2023-11-04,0.28,34,26,5,VT647
33219551,Home in Ciutadella de Menorca · ★4.79 · 3 bedrooms · 5 beds · 2 baths,250115711,Adelaida,,Ciutadella de Menorca,40.00301,3.81446,Entire home/apt,280,4,24,2023-09-03,0.45,1,264,6,ET3188ME
33224405,Villa in Cap d'Artrutx · ★4.84 · 2 bedrooms · 3 beds · 1 bath,217633265,Jose,,Ciutadella de Menorca,39.92902,3.83183,Entire home/apt,120,2,32,2023-09-21,0.77,1,46,6,VT 745 ME
33258745,Home in Ferreries · ★4.56 · 4 bedrooms · 6 beds · 2.5 baths,23728625,Sonne Villas,,Ferreries,39.98371,4.01025,Entire home/apt,102,1,18,2023-09-18,0.33,31,314,3,ET0292ME
33298478,Rental unit in Arenal d'en Castell · ★5.0 · 2 bedrooms · 3 beds · 1 bath,61726110,Pere,,Es Mercadal,40.02201,4.17865,Entire home/apt,100,3,10,2023-09-03,0.18,1,8,2,A-PM-2032
33326708,Rental unit in Ciutadella de Menorca · ★4.67 · 1 bedroom · 2 beds · 1 bath,251050632,Calan Blanes Park CB,,Ciutadella de Menorca,40.00468,3.81178,Entire home/apt,110,2,21,2023-09-12,0.37,1,238,4,APM 2142
33326882,Rental unit in Ciutadella de Menorca · ★4.77 · 1 bedroom · 2 beds · 1 bath,20685667,Luisa,,Ciutadella de Menorca,39.96806,3.83517,Entire home/apt,91,3,31,2023-09-26,0.57,1,88,11,ET3190ME
33335099,Condo in Los Delfines · ★4.74 · 1 bedroom · 2 beds · 1 bath,212923036,Joaquin,,Ciutadella de Menorca,40.00117,3.79796,Entire home/apt,45,4,27,2023-10-29,0.49,34,78,7,APM 1869
33365428,Rental unit in Arenal d’en Castell · ★4.87 · 2 bedrooms · 4 beds · 1 bath,250925174,Viviana,,Es Mercadal,40.02096,4.18128,Entire home/apt,98,6,15,2023-09-09,0.36,2,186,4,ET1773ME
33384996,Villa in Mahón · 6 bedrooms · 9 beds · 4 baths,4993967,Jorge,,Es Castell,39.87058,4.29587,Entire home/apt,350,7,2,2023-09-04,0.04,1,301,1,
33401112,Rental unit in Alaior  · ★4.89 · 2 bedrooms · 4 beds · 1 bath,94445352,Alvaro,,Alaior,39.90627,4.06928,Entire home/apt,96,3,18,2023-10-22,0.34,1,345,5,APM1726
33513370,Rental unit in Son Bou · ★4.93 · 2 bedrooms · 3 beds · 1 bath,4915249,Christine,,Alaior,39.90201,4.07563,Entire home/apt,60,5,26,2023-09-19,0.47,1,0,3,APM 1478
33517493,Condo in Cala en Porter · ★4.59 · 1 bedroom · 3 beds · 1 bath,252575153,David,,Alaior,39.8679,4.1326,Entire home/apt,100,4,39,2023-11-06,1.35,1,121,9,
33536393,Villa in Los Delfines · ★4.58 · 3 bedrooms · 5 beds · 2 baths,105711740,3Villas,,Ciutadella de Menorca,40.00217,3.8006,Entire home/apt,1200,7,60,2023-11-03,1.07,96,216,11,VT359ME
33537255,Rental unit in Ciutadella de Menorca · ★4.76 · 2 bedrooms · 3 beds · 1 bath,252714378,Pablo,,Ciutadella de Menorca,39.92662,3.83589,Entire home/apt,100,5,17,2023-09-17,0.31,1,316,3,ET 2631 ME
33538608,Home in Son Parc · ★4.63 · 4 bedrooms · 6 beds · 3 baths,105711740,3Villas,,Es Mercadal,40.02795,4.16685,Entire home/apt,1200,7,27,2023-11-01,0.48,96,59,6,2019/008086
33579540,Villa in Binidalí · ★4.96 · 4 bedrooms · 5 beds · 1 bath,10176894,Julien,,Mahón,39.83603,4.19197,Entire home/apt,590,6,26,2023-10-28,0.47,1,137,9,ET 1920 ME
33582942,Vacation home in Torre del Ram · ★4.18 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,11,2023-07-08,0.21,8,168,1,APM1872
33607497,Rental unit in Arenal d'en Castell · ★4.56 · 2 bedrooms · 4 beds · 1 bath,205499549,Holidu,,Es Mercadal,40.0224567,4.1793944,Entire home/apt,124,1,9,2023-09-20,0.17,19,362,3,
33607515,Rental unit in Arenal d'en Castell · ★4.75 · 1 bedroom · 2 beds · 1 bath,205499549,Holidu,,Es Mercadal,40.022514212407145,4.179523146032693,Entire home/apt,124,1,12,2023-09-09,0.22,19,362,3,
33632841,Rental unit in Arenal d’en Castell · ★4.97 · 2 bedrooms · 2 beds · 1 bath,250925174,Viviana,,Es Mercadal,40.0214,4.18173,Entire home/apt,85,6,29,2023-09-17,0.53,2,203,5,ET1774ME
33639055,Condo in Arenal d'en Castell · ★4.85 · 2 bedrooms · 3 beds · 1 bath,253507921,Víctoriano,,Es Mercadal,40.02258,4.17781,Entire home/apt,90,7,27,2023-09-10,0.49,1,158,6,
33659962,Condo in Cap d'Artrutx · ★4.67 · 1 bedroom · 2 beds · 1 bath,121030839,Mónica,,Ciutadella de Menorca,39.92995,3.83162,Entire home/apt,90,2,54,2023-09-28,0.99,2,365,15,
33710264,Rental unit in Torre del Ram · ★3.80 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,10,2023-08-16,0.19,8,179,2,APM1872
33713034,Vacation home in Torre del Ram · ★4.30 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,10,2022-09-06,0.19,8,179,0,APM1872
33713558,Vacation home in Torre del Ram · ★4.50 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,12,2023-08-21,0.23,8,179,3,APM1872
33739933,Vacation home in Torre del Ram · ★4.40 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,15,2023-08-22,0.28,8,150,5,APM1872
33740542,Vacation home in Torre del Ram · ★4.40 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,10,2023-08-27,0.18,8,184,2,APM1872
33740955,Vacation home in Torre del Ram · ★4.56 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,9,2022-09-09,0.17,8,184,0,APM1872
33741338,Vacation home in Torre del Ram · ★4.27 · 2 bedrooms · 4 beds · 1 bath,253051499,Apartamentos Biniforcat C.B,,Ciutadella de Menorca,40.00174,3.79942,Entire home/apt,85,3,11,2023-08-22,0.20,8,215,3,APM1872
33770708,Villa in Cala en Porter · ★4.89 · 3 bedrooms · 5 beds · 2 baths,32437645,Francesco,,Alaior,39.87046,4.13523,Entire home/apt,136,1,63,2023-11-07,1.16,1,144,19,VT867ME
33787240,Rental unit in Arenal d'en Castell · ★4.60 · 2 bedrooms · 4 beds · 1 bath,205499549,Holidu,,Es Mercadal,40.0224567,4.1793944,Entire home/apt,124,1,5,2023-09-28,0.12,19,362,2,
33866892,Villa in Torre del Ram · ★4.80 · 3 bedrooms · 4 beds · 2 baths,255731820,Francoisepascal,,Ciutadella de Menorca,40.00081,3.80943,Entire home/apt,350,7,5,2023-08-25,0.09,1,51,1,
33878600,Rental unit in Cala en Bosc · ★4.89 · 2 bedrooms · 2 beds · 1 bath,255832697,Francesc,,Ciutadella de Menorca,39.92955,3.83005,Entire home/apt,100,5,27,2023-09-08,0.49,1,218,6,
33894959,Rental unit in Maó · ★4.45 · 3 bedrooms · 6 beds · 1 bath,255958083,Sara,,Mahón,39.88302,4.26896,Entire home/apt,164,5,40,2023-10-09,0.75,1,326,15,
33903297,Rental unit in Arenal d'en Castell · ★4.52 · 2 bedrooms · 4 beds · 1 bath,254365640,Maria Soledad,,Es Mercadal,40.02037,4.17895,Entire home/apt,141,3,42,2023-07-27,0.77,1,31,3,APM-1895
33931752,Rental unit in Son Parc · ★4.64 · 2 bedrooms · 4 beds · 1 bath,65567916,David,,Es Mercadal,40.02702,4.16725,Entire home/apt,150,6,33,2023-09-20,0.61,1,363,7,GE/009777/2019
34031559,Home in Maó · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,256963702,Javier,,Mahón,39.88754,4.26812,Private room,39,2,162,2023-10-12,2.85,1,239,38,
34048733,Condo in Binisafua · ★4.76 · 1 bedroom · 2 beds · 1 bath,36403172,Lucas,,Sant Lluís,39.83102,4.21124,Entire home/apt,62,5,70,2023-10-06,1.27,2,216,19,APM1590
34057847,Cottage in Alaior · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,182049358,Siscu,,Alaior,39.93869,4.1309,Entire home/apt,125,2,86,2023-12-09,1.52,2,283,22,ET1547ME
34062342,Farm stay in Sant Lluís · 1 bedroom · 1 bed · 1 bath,257215800,Alfonso,,Sant Lluís,39.8573,4.22821,Private room,120,5,1,2022-08-17,0.06,4,301,0,
34104465,Villa in Maó · ★4.85 · 5 bedrooms · 7 beds · 4 baths,105711740,3Villas,,Mahón,39.87456,4.17373,Entire home/apt,1200,7,20,2023-08-23,0.37,96,191,6,0042
34116084,Cottage in Alaior · ★5.0 · 4 bedrooms · 6 beds · 2 baths,257596656,Sa Vinya,,Alaior,39.9379,4.12285,Entire home/apt,171,7,10,2023-10-07,0.35,1,205,4,ET0186ME
34150352,Villa in Menorca · 3 bedrooms · 3 beds · 5 baths,28038044,Villaclub,,Ciutadella de Menorca,39.99329,3.83198,Entire home/apt,925,3,1,2021-02-28,0.03,1,363,0,19955
34215838,Condo in Ciutadella de Menorca · ★4.50 · 2 bedrooms · 4 beds · 1 bath,212923036,Joaquin,,Ciutadella de Menorca,40.00084,3.79743,Entire home/apt,50,4,26,2023-11-03,0.46,34,74,8,APM 1908
34226635,Rental unit in Ciutadella de Menorca · ★4.81 · 1 bedroom · 1 bed · 1 bath,42852149,Melody Brown,,Ciutadella de Menorca,39.97736,3.88534,Entire home/apt,48,1,27,2023-02-16,0.49,2,1,1,APM 2142
34227387,Condo in Sant Lluís · ★4.07 · 1 bedroom · 2 beds · 1 bath,42373559,Ricardo,,Sant Lluís,39.83063,4.21197,Entire home/apt,125,7,14,2023-09-16,0.26,1,18,3,
34248737,Boutique hotel in Ciutadella de Menorca · ★4.33 · 1 bedroom · 1 bed,258565630,My Rooms Ciutadella,,Ciutadella de Menorca,40.00422,3.83895,Hotel room,66,1,43,2023-12-09,0.84,2,337,23,TI0016
34252366,Boutique hotel in Ciutadella de Menorca · ★4.46 · 1 bedroom · 2 beds,258565630,My Rooms Ciutadella,,Ciutadella de Menorca,40.00484,3.83765,Hotel room,90,1,26,2023-09-27,0.48,2,337,8,TI016
34281142,Villa in Binibequer · ★5.0 · 5 bedrooms · 10 beds · 3 baths,16408024,Juliette,,Sant Lluís,39.82188,4.23414,Entire home/apt,500,5,22,2023-10-28,0.41,1,234,13,ET0349ME
34292690,Villa in Ciutadella de Menorca · ★4.92 · 5 bedrooms · 7 beds · 4 baths,132583872,OK Services Administration,,Ciutadella de Menorca,40.00091,3.8129,Entire home/apt,429,4,25,2023-10-07,0.85,1,0,11,
34301045,Rental unit in Alaior · ★4.75 · 2 bedrooms · 4 beds · 1 bath,258955856,Nada,,Alaior,39.90341,4.07316,Entire home/apt,91,7,8,2023-08-17,0.14,3,319,2,2912/2001
34365966,Rental unit in Son Bou · ★4.69 · 2 bedrooms · 4 beds · 1 bath,119961380,Philip,,Alaior,39.89981,4.07847,Entire home/apt,161,6,26,2023-09-09,0.48,1,318,11,
34415647,Home in Torre del Ram · ★4.90 · 3 bedrooms · 4 beds · 2 baths,96844606,Begoña,,Ciutadella de Menorca,40.00036,3.80927,Entire home/apt,350,4,60,2023-11-03,1.06,2,289,14,VT 927 ME
34419648,Rental unit in Son Parc · ★4.69 · 2 bedrooms · 3 beds · 1 bath,169748416,Gema,,Es Mercadal,40.03175,4.16651,Entire home/apt,120,6,16,2023-09-17,0.29,2,339,7,
34433090,Home in Sant Lluís · 5 bedrooms · 9 beds · 5 baths,185124476,PIa,,Sant Lluís,39.85151,4.25738,Entire home/apt,600,5,0,,,2,364,0,
34445001,Condo in Cala en Porter · ★4.78 · 2 bedrooms · 3 beds · 1 bath,254815680,Tamara (Tamie),,Alaior,39.87182,4.1351,Entire home/apt,96,4,37,2023-09-28,0.68,1,250,9,APM 1827
34456997,Rental unit in Ciutadella de Menorca · ★4.79 · 2 bedrooms · 3 beds · 1 bath,6258490,Puri,,Ciutadella de Menorca,39.98548,3.83342,Entire home/apt,60,3,41,2023-10-22,0.75,8,0,14,ET2139ME
34458574,Guesthouse in Illes Balears · ★4.76 · 1 bedroom · 1 bed · 1 bath,11500071,Marta,,Mahón,39.88939,4.26136,Entire home/apt,116,5,34,2023-09-02,0.62,1,362,7,
34467455,Rental unit in Son Parc · ★4.56 · 2 bedrooms · 3 beds · 1 bath,169748416,Gema,,Es Mercadal,40.02384,4.16497,Entire home/apt,120,7,9,2023-09-10,0.16,2,89,3,
34497526,Farm stay in Sant Lluís · 1 bedroom · 2 beds · 1 private bath,257215800,Alfonso,,Sant Lluís,39.85907,4.22641,Private room,135,5,1,2020-08-06,0.02,4,300,0,
34533224,Rental unit in Ciutadella de Menorca · ★4.67 · 2 bedrooms · 3 beds · 1 bath,6258490,Puri,,Ciutadella de Menorca,39.98546,3.8341,Entire home/apt,60,3,49,2023-09-22,0.89,8,62,17,ET2140ME
34539480,Rental unit in Son Bou · ★5.0 · 2 bedrooms · 3 beds · 1 bath,63624193,Xisco,,Alaior,39.8984,4.07748,Entire home/apt,65,5,33,2023-10-28,0.60,1,148,10,APM1880
34540318,Rental unit in Cala en Porter · ★5.0 · 2 bedrooms · 3 beds · 1 bath,28580822,Mireia,,Alaior,39.87268,4.13571,Entire home/apt,151,3,4,2021-07-18,0.07,3,360,0,ET 2307 ME
34541011,Rental unit in Cala en Porter · 2 bedrooms · 3 beds · 1 bath,28580822,Mireia,,Alaior,39.87163,4.13784,Entire home/apt,328,3,2,2019-09-26,0.04,3,364,0,ET 2305 ME
34568340,Rental unit in Platges de Fornells · ★4.95 · 2 bedrooms · 3 beds · 1 bath,160343122,Anthony,,Es Mercadal,40.049359534299455,4.11016699636115,Entire home/apt,250,7,75,2023-11-05,1.33,1,282,19,ET2169ME
34568765,Villa in Puerto Luz · ★4.83 · 3 bedrooms · 6 beds · 3 baths,260315763,Laurent,,Es Mercadal,40.01003,4.19802,Entire home/apt,189,7,6,2023-09-19,0.11,1,177,2,HAES 10240303
34586365,Villa in Ciutadella de Menorca · ★4.83 · 4 bedrooms · 5 beds · 4 baths,12327890,Franck,,Ciutadella de Menorca,39.96958,3.83263,Entire home/apt,354,3,30,2023-10-31,0.73,1,263,11,ET1182ME
34611687,Villa in Sant Lluís · ★4.76 · 4 bedrooms · 8 beds · 2.5 baths,56613350,Menorca Luxury Broker,,Sant Lluís,39.81869,4.24864,Entire home/apt,200,7,17,2023-07-29,0.30,14,207,3,ET 1786 ME
34640035,Villa in Es Mercadal · ★4.77 · 4 bedrooms · 5 beds · 3 baths,105711740,3Villas,,Es Mercadal,40.01175,4.19588,Entire home/apt,1200,7,22,2023-10-24,0.40,96,199,7,GE/002515/2019
34643744,Home in Binibeca · ★4.89 · 4 bedrooms · 7 beds · 2.5 baths,56613350,Menorca Luxury Broker,,Sant Lluís,39.82029,4.23699,Entire home/apt,300,7,9,2023-07-27,0.16,14,174,1,ET 1693 ME
34647815,Rental unit in Cala en Porter · ★4.68 · 2 bedrooms · 4 beds · 1 bath,261389170,Pina,,Alaior,39.87149,4.13604,Entire home/apt,219,3,53,2023-10-28,0.96,1,361,13,ET 2571 ME
34669957,Chalet in Serpentona · ★4.24 · 1 bedroom · 1 bed · 2 shared baths,255727871,Alex,,Ciutadella de Menorca,39.94312,3.95949,Private room,77,1,58,2023-08-23,1.08,3,0,6,7772
34670753,Chalet in Serpentona · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,255727871,Alex,,Ciutadella de Menorca,39.94132,3.95827,Private room,150,1,56,2023-08-31,1.04,3,0,4,7772
34672473,Earthen home in Ciutadella de Menorca · ★4.57 · 2 bedrooms · 3 beds · 1 bath,31565208,Yanet,,Ciutadella de Menorca,40.00012,3.83441,Entire home/apt,200,5,14,2023-08-22,0.26,2,266,4,
34675069,Rental unit in Sol del Este · ★4.75 · 3 bedrooms · 5 beds · 2 baths,261574336,Fiona,,Es Castell,39.87429,4.29852,Entire home/apt,81,7,4,2023-08-04,0.07,1,0,2,GE/014622/2019
34680479,Villa in Binisafua · ★4.38 · 3 bedrooms · 7 beds · 2 baths,188081386,Adan,,Sant Lluís,39.8295,4.21532,Entire home/apt,190,4,32,2023-08-19,0.59,1,121,4,
34714609,Rental unit in Cala Galdana · ★4.65 · 1 bedroom · 3 beds · 1 bath,250247688,Joan,,Ferreries,39.93948,3.96248,Entire home/apt,144,1,46,2023-11-03,1.54,3,364,17,Et2295
34716700,Home in Ciutadella de Menorca · ★4.89 · 3 bedrooms · 4 beds · 1.5 baths,142824635,Holidays,,Ciutadella de Menorca,39.97238,3.83453,Entire home/apt,1177,1,18,2023-10-16,0.33,33,143,5,ET1743ME
34811441,Rental unit in Binibequer · ★4.98 · 1 bedroom · 2 beds · 1 bath,13799640,Marie,,Sant Lluís,39.8229,4.2358,Entire home/apt,97,3,52,2023-12-09,0.95,2,263,17,
34834772,Home in Ciutadella de Menorca · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,141670107,Matira & Erlantz,,Ciutadella de Menorca,39.97159,3.83202,Private room,67,3,38,2023-09-08,0.70,6,170,9,
34880797,Home in Ciutadella de Menorca · ★4.62 · 1 bedroom · 2 beds · 1 shared bath,141670107,Matira & Erlantz,,Ciutadella de Menorca,39.97871,3.88661,Private room,65,3,26,2023-09-16,0.48,6,167,7,
34896648,Villa in Binibequer · ★4.82 · 4 bedrooms · 11 beds · 2 baths,166765907,Alfredo,,Sant Lluís,39.81657,4.24261,Entire home/apt,190,5,17,2023-08-19,0.32,1,124,5,
34898404,Villa in Cap d'Artrutx · ★4.88 · 2 bedrooms · 3 beds · 1 bath,263033799,Miguel,,Ciutadella de Menorca,39.92645,3.83307,Entire home/apt,230,7,31,2023-09-20,0.59,10,0,9,ET-1763-ME
34900185,Rental unit in Platges de Fornells · 2 bedrooms · 1 bed · 1 shared bath,915751,Margherita,,Es Mercadal,40.04601023096307,4.111455796403253,Private room,68,4,0,,,1,352,0,
34924733,Villa in Sant Lluís · ★4.42 · 3 bedrooms · 4 beds · 3 baths,105711740,3Villas,,Sant Lluís,39.82638,4.22315,Entire home/apt,1200,7,36,2023-10-07,0.67,96,148,11,VT/497/ME
34942268,Farm stay in Sant Lluís · 1 bedroom · 3 beds · 1 private bath,257215800,Alfonso,,Sant Lluís,39.85646,4.22669,Private room,150,5,0,,,4,301,0,
34948745,Condo in Cala en Porter · ★4.89 · 1 bedroom · 2 beds · 1 bath,16660620,Damià,,Alaior,39.86875,4.13748,Entire home/apt,50,1,120,2023-11-07,2.15,8,0,34,APM-2123
34962374,Home in Fornells · ★4.50 · 3 bedrooms · 6 beds · 3 baths,49477953,Juan Miguel,,Es Mercadal,40.05064,4.12774,Entire home/apt,260,5,6,2023-09-09,0.11,8,324,2,ET1903ME
34965450,Condo in Los Delfines · ★4.69 · 1 bedroom · 2 beds · 1 bath,212923036,Joaquin,,Ciutadella de Menorca,39.99873,3.79756,Entire home/apt,33,4,32,2023-11-02,0.62,34,78,8,APM 1869
35025856,Villa in Camp de Mar · 5 bedrooms · 10 beds · 4 baths,50350088,Marta,,Sant Lluís,39.82998,4.21261,Entire home/apt,1100,7,2,2023-07-01,0.12,28,144,1,GE/013030/2019
35050825,Rental unit in Ciudadela de Menorca · 2 bedrooms · 1 bed · 1 bath,264036353,Federico,,Ciutadella de Menorca,40.00471,3.815,Entire home/apt,100,7,1,2022-07-17,0.06,1,336,0,
